iter	Passed	Remaining
323	3460	7219
324	3465	7196
325	3469	7173
326	3474	7151
327	3480	7131
328	3486	7110
329	3491	7089
330	3496	7067
331	3501	7045
332	3507	7025
333	3512	7004
334	3520	6987
335	3527	6971
336	3534	6953
337	3538	6931
338	3543	6909
339	3548	6888
340	3554	6869
341	3559	6848
342	3564	6827
343	3569	6806
344	3574	6786
345	3579	6765
346	3584	6746
347	3590	6726
348	3595	6706
349	3600	6685
350	3604	6665
351	3610	6645
352	3616	6627
353	3621	6608
354	3627	6589
355	3635	6576
356	3641	6558
357	3648	6543
358	3655	6526
359	3663	6513
360	3668	6494
361	3676	6479
362	3683	6464
363	3689	6446
364	3697	6432
365	3704	6417
366	3713	6404
367	3721	6390
368	3727	6374
369	3737	6363
370	3742	6345
371	3747	6327
372	3752	6308
373	3758	6290
374	3763	6272
375	3768	6253
376	3773	6236
377	3778	6217
378	3783	6199
379	3788	6181
380	3793	6162
381	3798	6144
382	3803	6126
383	3808	6108
384	3812	6090
385	3818	6074
386	3824	6057
387	3829	6040
388	3834	6022
389	3839	6005
390	3845	5989
391	3851	5973
392	3856	5956
393	3869	5952
394	3874	5934
395	3879	5917
396	3884	5899
397	3889	5882
398	3895	5867
399	3902	5853
400	3907	5836
401	3912	5820
402	3918	5805
403	3923	5788
404	3928	5772
405	3934	5756
406	3939	5740
407	3944	5724
408	3950	5708
409	3955	5691
410	3959	5674
411	3964	5658
412	3969	5642
413	3974	5625
414	3980	5611
415	3985	5595
416	3990	5579
417	3995	5563
418	4000	5547
419	4005	5531
420	4010	5515
421	4015	5499
422	4021	5485
423	4032	5478
424	4039	5465
425	4044	5449
426	4049	5433
427	4056	5421
428	4061	5405
429	4067	5391
430	4073	5377
431	4077	5361
432	4083	5346
433	4088	5332
434	4093	5316
435	4100	5303
436	4107	5291
437	4112	5277
438	4118	5263
439	4123	5247
440	4128	5232
441	4134	5219
442	4139	5204
443	4145	5190
444	4150	5175
445	4155	5162
446	4160	5147
447	4165	5132
448	4170	5118
449	4175	5103
450	4180	5089
451	4185	5074
452	4190	5060
453	4196	5046
454	4200	5031
455	4207	5019
456	4212	5004
457	4217	4990
458	4222	4976
459	4227	4962
460	4232	4948
461	4237	4934
462	4243	4921
463	4248	4907
464	4253	4893
465	4258	4880
466	4265	4868
467	4270	4854
468	4274	4840
469	4279	4826
470	4284	4812
471	4289	4798
472	4294	4784
473	4299	4770
474	4303	4756
475	4308	4743
476	4314	4730
477	4320	4717
478	4324	4704
479	4330	4691
480	4335	4678
481	4340	4664
482	4346	4652
483	4351	4639
484	4357	4626
485	4361	4612
486	4366	4599
487	4371	4585
488	4376	4573
489	4382	4560
490	4387	4547
491	4392	4535
492	4398	4522
493	4405	4512
494	4410	4499
495	4415	4486
496	4420	4473
497	4426	4462
498	4431	4449
499	4437	4437
500	4442	4424
501	4447	4411
502	4452	4399
503	4457	4386
504	4462	4374
505	4468	4362
506	4474	4350
507	4479	4338
508	4484	4325
509	4489	4313
510	4495	4301
511	4500	4289
512	4506	4278
513	4513	4267
514	4518	4255
515	4523	4242
516	4528	4230
517	4533	4218
518	4538	4206
519	4544	4194
520	4549	4182
521	4554	4170
522	4560	4159
523	4565	4147
524	4571	4136
525	4576	4123
526	4581	4112
527	4587	4100
528	4592	4088
529	4597	4077
530	4603	4065
531	4608	4053
532	4613	4042
533	4619	4031
534	4624	4019
535	4630	4008
536	4636	3997
537	4641	3985
538	4646	3974
539	4653	3964
540	4659	3953
541	4664	3941
542	4669	3930
543	4675	3919
544	4681	3908
545	4686	3896
546	4691	3885
547	4696	3873
548	4701	3861
549	4706	3850
550	4712	3840
551	4717	3828
552	4722	3817
553	4727	3806
554	4732	3794
555	4737	3783
556	4743	3772
557	4747	3760
558	4752	3749
559	4758	3739
560	4762	3727
561	4768	3716
562	4773	3705
563	4778	3693
564	4782	3682
565	4788	3671
566	4793	3660
567	4798	3649
568	4803	3638
569	4807	3626
570	4812	3615
571	4819	3605
572	4824	3594
573	4828	3583
574	4833	3572
575	4838	3561
576	4843	3550
577	4848	3539
578	4853	3529
579	4858	3518
580	4867	3509
581	4872	3499
582	4877	3488
583	4881	3477
584	4886	3466
585	4892	3456
586	4896	3445
587	4901	3434
588	4906	3423
589	4911	3413
590	4916	3402
591	4921	3392
592	4926	3381
593	4931	3370
594	4939	3361
595	4944	3351
596	4948	3340
597	4954	3330
598	4958	3319
599	4963	3309
600	4969	3299
601	4974	3288
602	4979	3278
603	4984	3267
604	4989	3257
605	4994	3247
606	4999	3236
607	5005	3227
608	5012	3218
609	5017	3207
610	5022	3197
611	5027	3187
612	5032	3177
613	5037	3167
614	5042	3156
615	5047	3146
616	5052	3136
617	5057	3126
618	5063	3116
619	5067	3106
620	5072	3096
621	5079	3086
622	5083	3076
623	5087	3065
624	5091	3055
625	5095	3044
626	5099	3033
627	5103	3023
628	5107	3012
629	5111	3001
630	5115	2991
631	5118	2980
632	5122	2970
633	5126	2959
634	5130	2949
635	5135	2939
636	5139	2929
637	5144	2918
638	5149	2908
639	5153	2898
640	5157	2888
641	5161	2878
642	5168	2869
643	5172	2859
644	5176	2849
645	5182	2840
646	5186	2829
647	5190	2819
648	5194	2809
649	5199	2799
650	5203	2789
651	5206	2779
652	5211	2769
653	5215	2759
654	5219	2749
655	5222	2738
656	5228	2729
657	5234	2720
658	5238	2710
659	5244	2701
660	5248	2691
661	5252	2681
662	5256	2671
663	5260	2661
664	5264	2652
665	5269	2642
666	5274	2633
667	5278	2623
668	5282	2613
669	5287	2604
670	5291	2594
671	5295	2584
672	5298	2574
673	5302	2564
674	5306	2555
675	5310	2545
676	5314	2535
677	5318	2525
678	5321	2515
679	5325	2506
680	5334	2498
681	5347	2493
682	5352	2484
683	5356	2474
684	5360	2465
685	5364	2455
686	5368	2445
687	5371	2436
688	5376	2426
689	5380	2417
690	5384	2407
691	5388	2398
692	5393	2389
693	5398	2380
694	5402	2370
695	5407	2361
696	5411	2352
697	5417	2344
698	5425	2336
699	5429	2326
700	5433	2317
701	5437	2308
702	5441	2298
703	5444	2289
704	5448	2279
705	5454	2271
706	5458	2262
707	5461	2252
708	5466	2243
709	5470	2234
710	5474	2225
711	5478	2216
712	5483	2207
713	5487	2197
714	5490	2188
715	5494	2179
716	5498	2170
717	5503	2161
718	5507	2152
719	5511	2143
720	5515	2134
721	5519	2125
722	5524	2116
723	5528	2107
724	5532	2098
725	5536	2089
726	5540	2080
727	5546	2072
728	5550	2063
729	5554	2054
730	5558	2045
731	5562	2036
732	5565	2027
733	5570	2018
734	5575	2010
735	5579	2001
736	5583	1992
737	5588	1983
738	5591	1974
739	5595	1966
740	5599	1957
741	5603	1948
742	5607	1939
743	5613	1931
744	5618	1923
745	5622	1914
746	5626	1905
747	5630	1897
748	5635	1888
749	5638	1879
750	5642	1870
751	5646	1862
752	5650	1853
753	5654	1844
754	5663	1837
755	5668	1829
756	5672	1821
757	5677	1812
758	5683	1804
759	5688	1796
760	5691	1787
761	5696	1779
762	5701	1770
763	5705	1762
764	5709	1753
765	5714	1745
766	5718	1737
767	5722	1728
768	5726	1720
769	5731	1712
770	5735	1703
771	5739	1695
772	5743	1686
773	5747	1678
774	5752	1670
775	5756	1661
776	5760	1653
777	5764	1644
778	5770	1637
779	5774	1628
780	5778	1620
781	5782	1612
782	5787	1603
783	5791	1595
784	5795	1587
785	5800	1579
786	5804	1570
787	5808	1562
788	5812	1554
789	5816	1546
790	5821	1538
791	5828	1530
792	5832	1522
793	5836	1514
794	5840	1506
795	5846	1498
796	5850	1490
797	5854	1481
798	5859	1474
799	5863	1465
800	5867	1457
801	5871	1449
802	5875	1441
803	5879	1433
804	5883	1425
805	5887	1417
806	5891	1408
807	5895	1400
808	5898	1392
809	5903	1384
810	5907	1376
811	5912	1368
812	5915	1360
813	5920	1352
814	5924	1344
815	5927	1336
816	5932	1328
817	5937	1321
818	5942	1313
819	5947	1305
820	5951	1297
821	5955	1289
822	5959	1281
823	5963	1273
824	5967	1265
825	5971	1257
826	5975	1249
827	5981	1242
828	5984	1234
829	5988	1226
830	5993	1218
831	5997	1210
832	6000	1203
833	6004	1195
834	6009	1187
835	6014	1179
836	6018	1172
837	6022	1164
838	6026	1156
839	6030	1148
840	6034	1140
841	6038	1133
842	6044	1125
843	6049	1118
844	6055	1110
845	6059	1102
846	6062	1095
847	6067	1087
848	6071	1079
849	6075	1072
850	6079	1064
851	6086	1057
852	6095	1050
853	6099	1042
854	6106	1035
855	6110	1027
856	6114	1020
857	6118	1012
858	6122	1004
859	6126	997
860	6131	989
861	6135	982
862	6139	974
863	6145	967
864	6149	959
865	6153	952
866	6157	944
867	6161	937
868	6166	929
869	6170	921
870	6174	914
871	6178	906
872	6183	899
873	6190	892
874	6195	885
875	6199	877
876	6204	870
877	6208	862
878	6212	855
879	6216	847
880	6220	840
881	6225	832
882	6230	825
883	6234	818
884	6239	810
885	6242	803
886	6246	795
887	6251	788
888	6255	781
889	6259	773
890	6264	766
891	6267	758
892	6271	751
893	6277	744
894	6282	737
895	6286	729
896	6290	722
897	6297	715
898	6301	707
899	6305	700
900	6310	693
901	6314	686
902	6318	678
903	6321	671
904	6326	664
905	6330	656
906	6334	649
907	6338	642
908	6342	634
909	6345	627
910	6349	620
911	6353	613
912	6356	605
913	6360	598
914	6364	591
915	6368	583
916	6372	576
917	6376	569
918	6380	562
919	6387	555
920	6391	548
921	6395	541
922	6400	533
923	6404	526
924	6409	519
925	6412	512
926	6417	505
927	6421	498
928	6424	491
929	6428	483
930	6432	476
931	6436	469
932	6439	462
933	6444	455
934	6448	448
935	6452	441
936	6456	434
937	6461	427
938	6465	420
939	6469	412
940	6473	405
941	6477	398
942	6481	391
943	6485	384
944	6489	377
945	6493	370
946	6497	363
947	6501	356
948	6505	349
949	6508	342
950	6512	335
951	6517	328
952	6521	321
953	6525	314
954	6529	307
955	6533	300
956	6537	293
957	6541	286
958	6545	279
959	6549	272
960	6553	265
961	6557	259
962	6561	252
963	6566	245
964	6570	238
965	6574	231
966	6578	224
967	6582	217
968	6588	210
969	6592	203
970	6597	197
971	6601	190
972	6605	183
973	6608	176
974	6613	169
975	6616	162
976	6620	155
977	6625	149
978	6629	142
979	6633	135
980	6637	128
981	6641	121
982	6645	114
983	6649	108
984	6653	101
985	6657	94
986	6661	87
987	6666	80
988	6671	74
989	6675	67
990	6679	60
991	6683	53
992	6687	47
993	6691	40
994	6695	33
995	6700	26
996	6704	20
997	6709	13
998	6713	6
999	6716	0
